sample	cohort	condition	role	tool	signal_unit	input_reads_used	paper_fna_c2_percent	expected_c2_reads_at_depth	fna_c2_signal	fna_c1_signal	non_c1c2_signal	other_or_unmapped_signal
DRR171847_SAMD00114878_zeroFna_rank250_head3000k	YachidaS_2019	disease	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	55.333333	0.0	17.333333	999927.333333
DRR171847_SAMD00114878_zeroFna_rank250_head3000k	YachidaS_2019	disease	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	100.0
DRR171848_SAMD00114879_zeroFna_rank95_head3000k	YachidaS_2019	disease	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	263.333333	61.333333	170.333333	999505.0
DRR171848_SAMD00114879_zeroFna_rank95_head3000k	YachidaS_2019	disease	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	1785.0	238.333333	1816.0	996160.666667
DRR171848_SAMD00114879_zeroFna_rank95_head3000k	YachidaS_2019	disease	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	76.333333	0.666667	4.333333	999918.666667
DRR171848_SAMD00114879_zeroFna_rank95_head3000k	YachidaS_2019	disease	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
DRR171849_SAMD00114881_c2Positive_rank76_head3000k	YachidaS_2019	control	paper_c2_positive	Centrifuger	reads_per_million	3000000	0.00038	11.4	594.666667	116.333333	371.0	998918.0
DRR171849_SAMD00114881_c2Positive_rank76_head3000k	YachidaS_2019	control	paper_c2_positive	Chimera	reads_per_million	3000000	0.00038	11.4	1944.0	288.666667	1873.333333	995894.0
DRR171849_SAMD00114881_c2Positive_rank76_head3000k	YachidaS_2019	control	paper_c2_positive	Kraken2_LF01	reads_per_million	3000000	0.00038	11.4	216.0	1.333333	9.666667	999773.0
DRR171849_SAMD00114881_c2Positive_rank76_head3000k	YachidaS_2019	control	paper_c2_positive	sylph	sequence_abundance_pct	3000000	0.00038	11.4	0.0	0.0	0.0	0.0
DRR171850_SAMD00114882_zeroFna_rank301_head3000k	YachidaS_2019	control	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	161.333333	44.0	127.666667	999667.0
DRR171850_SAMD00114882_zeroFna_rank301_head3000k	YachidaS_2019	control	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	1073.0	259.0	2173.0	996495.0
DRR171850_SAMD00114882_zeroFna_rank301_head3000k	YachidaS_2019	control	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	50.666667	0.0	0.0	999949.333333
DRR171850_SAMD00114882_zeroFna_rank301_head3000k	YachidaS_2019	control	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
DRR171851_SAMD00114883_zeroFna_rank34_head3000k	YachidaS_2019	disease	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	278.0	42.666667	324.0	999355.333333
DRR171851_SAMD00114883_zeroFna_rank34_head3000k	YachidaS_2019	disease	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	980.333333	259.666667	2147.0	996613.0
DRR171851_SAMD00114883_zeroFna_rank34_head3000k	YachidaS_2019	disease	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	36.0	0.0	6.0	999958.0
DRR171851_SAMD00114883_zeroFna_rank34_head3000k	YachidaS_2019	disease	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	1.7573	98.2427
DRR171852_SAMD00114885_zeroFna_rank59_head3000k	YachidaS_2019	control	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	213.0	66.333333	166.333333	999554.333333
DRR171852_SAMD00114885_zeroFna_rank59_head3000k	YachidaS_2019	control	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	996.0	235.666667	2842.666667	995925.666667
DRR171852_SAMD00114885_zeroFna_rank59_head3000k	YachidaS_2019	control	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	63.0	0.0	0.0	999937.0
DRR171852_SAMD00114885_zeroFna_rank59_head3000k	YachidaS_2019	control	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
DRR171853_SAMD00114886_zeroFna_rank305_head3000k	YachidaS_2019	disease	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	224.0	42.333333	386.666667	999347.0
DRR171853_SAMD00114886_zeroFna_rank305_head3000k	YachidaS_2019	disease	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	1020.333333	242.0	2223.0	996514.666667
DRR171853_SAMD00114886_zeroFna_rank305_head3000k	YachidaS_2019	disease	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	16.666667	0.0	1.0	999982.333333
DRR171853_SAMD00114886_zeroFna_rank305_head3000k	YachidaS_2019	disease	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	100.0	0.0
DRR171855_SAMD00114888_zeroFna_rank278_head3000k	YachidaS_2019	control	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	120.666667	40.333333	121.666667	999717.333333
DRR171855_SAMD00114888_zeroFna_rank278_head3000k	YachidaS_2019	control	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	1022.0	234.0	2159.333333	996584.666667
DRR171855_SAMD00114888_zeroFna_rank278_head3000k	YachidaS_2019	control	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	31.333333	0.333333	2.666667	999965.666667
DRR171855_SAMD00114888_zeroFna_rank278_head3000k	YachidaS_2019	control	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
DRR171856_SAMD00114889_zeroFna_rank271_head3000k	YachidaS_2019	control	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	225.333333	38.0	201.333333	999535.333333
DRR171856_SAMD00114889_zeroFna_rank271_head3000k	YachidaS_2019	control	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	1174.0	236.666667	2173.0	996416.333333
DRR171856_SAMD00114889_zeroFna_rank271_head3000k	YachidaS_2019	control	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	48.666667	0.0	0.666667	999950.666667
DRR171856_SAMD00114889_zeroFna_rank271_head3000k	YachidaS_2019	control	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
DRR171858_SAMD00114891_zeroFna_rank297_head3000k	YachidaS_2019	disease	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	343.333333	75.333333	339.0	999242.333333
DRR171858_SAMD00114891_zeroFna_rank297_head3000k	YachidaS_2019	disease	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	1142.0	311.333333	2354.666667	996192.0
DRR171858_SAMD00114891_zeroFna_rank297_head3000k	YachidaS_2019	disease	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	120.0	0.333333	21.0	999858.666667
DRR171858_SAMD00114891_zeroFna_rank297_head3000k	YachidaS_2019	disease	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
DRR171859_SAMD00114894_c2Positive_rank4_head3000k	YachidaS_2019	disease	paper_c2_positive	Centrifuger	reads_per_million	3000000	0.1954	5862.0	690.0	94.666667	392.666667	998822.666667
DRR171859_SAMD00114894_c2Positive_rank4_head3000k	YachidaS_2019	disease	paper_c2_positive	Chimera	reads_per_million	3000000	0.1954	5862.0	2169.333333	259.333333	2467.333333	995104.0
DRR171859_SAMD00114894_c2Positive_rank4_head3000k	YachidaS_2019	disease	paper_c2_positive	Kraken2_LF01	reads_per_million	3000000	0.1954	5862.0	178.333333	3.0	34.333333	999784.333333
DRR171859_SAMD00114894_c2Positive_rank4_head3000k	YachidaS_2019	disease	paper_c2_positive	sylph	sequence_abundance_pct	3000000	0.1954	5862.0	13.1753	0.0	15.0949	71.7298
DRR171860_SAMD00114896_zeroFna_rank284_head3000k	YachidaS_2019	disease	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	320.333333	115.333333	320.666667	999243.666667
DRR171860_SAMD00114896_zeroFna_rank284_head3000k	YachidaS_2019	disease	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	1066.666667	241.0	2296.666667	996395.666667
DRR171860_SAMD00114896_zeroFna_rank284_head3000k	YachidaS_2019	disease	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	88.666667	21.666667	25.0	999864.666667
DRR171860_SAMD00114896_zeroFna_rank284_head3000k	YachidaS_2019	disease	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
DRR171861_SAMD00114897_c2Positive_rank56_head3000k	YachidaS_2019	disease	paper_c2_positive	Centrifuger	reads_per_million	3000000	0.00182	54.6	310.333333	55.333333	197.333333	999437.0
DRR171861_SAMD00114897_c2Positive_rank56_head3000k	YachidaS_2019	disease	paper_c2_positive	Chimera	reads_per_million	3000000	0.00182	54.6	1092.0	243.333333	2121.0	996543.666667
DRR171861_SAMD00114897_c2Positive_rank56_head3000k	YachidaS_2019	disease	paper_c2_positive	Kraken2_LF01	reads_per_million	3000000	0.00182	54.6	88.0	0.0	2.333333	999909.666667
DRR171861_SAMD00114897_c2Positive_rank56_head3000k	YachidaS_2019	disease	paper_c2_positive	sylph	sequence_abundance_pct	3000000	0.00182	54.6	0.0	0.0	0.0	0.0
DRR171862_SAMD00114898_zeroFna_rank163_head3000k	YachidaS_2019	control	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	233.333333	74.666667	228.666667	999463.333333
DRR171862_SAMD00114898_zeroFna_rank163_head3000k	YachidaS_2019	control	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	1044.666667	265.333333	2321.666667	996368.333333
DRR171862_SAMD00114898_zeroFna_rank163_head3000k	YachidaS_2019	control	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	72.0	0.0	0.0	999928.0
DRR171862_SAMD00114898_zeroFna_rank163_head3000k	YachidaS_2019	control	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
DRR171863_SAMD00114899_zeroFna_rank359_head3000k	YachidaS_2019	control	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	123.333333	31.666667	150.0	999695.0
DRR171863_SAMD00114899_zeroFna_rank359_head3000k	YachidaS_2019	control	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	1129.333333	254.0	2212.0	996404.666667
DRR171863_SAMD00114899_zeroFna_rank359_head3000k	YachidaS_2019	control	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	34.333333	0.0	5.333333	999960.333333
DRR171863_SAMD00114899_zeroFna_rank359_head3000k	YachidaS_2019	control	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
DRR171864_SAMD00114900_zeroFna_rank205_head3000k	YachidaS_2019	control	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	150.0	42.333333	119.333333	999688.333333
DRR171864_SAMD00114900_zeroFna_rank205_head3000k	YachidaS_2019	control	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	1306.333333	283.0	2287.0	996123.666667
DRR171864_SAMD00114900_zeroFna_rank205_head3000k	YachidaS_2019	control	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	41.333333	0.0	0.0	999958.666667
DRR171864_SAMD00114900_zeroFna_rank205_head3000k	YachidaS_2019	control	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
DRR171865_SAMD00114901_zeroFna_rank186_head3000k	YachidaS_2019	control	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	221.0	37.333333	156.666667	999585.0
DRR171865_SAMD00114901_zeroFna_rank186_head3000k	YachidaS_2019	control	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	1238.0	228.0	2202.333333	996331.666667
DRR171865_SAMD00114901_zeroFna_rank186_head3000k	YachidaS_2019	control	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	32.333333	0.0	1.333333	999966.333333
DRR171865_SAMD00114901_zeroFna_rank186_head3000k	YachidaS_2019	control	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	100.0
DRR171866_SAMD00114902_zeroFna_rank7_head3000k	YachidaS_2019	disease	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	286.666667	34.666667	173.333333	999505.333333
DRR171866_SAMD00114902_zeroFna_rank7_head3000k	YachidaS_2019	disease	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	1269.0	284.666667	2054.666667	996391.666667
DRR171866_SAMD00114902_zeroFna_rank7_head3000k	YachidaS_2019	disease	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	39.666667	0.0	1.0	999959.333333
DRR171866_SAMD00114902_zeroFna_rank7_head3000k	YachidaS_2019	disease	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	100.0
DRR171867_SAMD00114903_zeroFna_rank106_head3000k	YachidaS_2019	disease	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	281.0	59.666667	144.333333	999515.0
DRR171867_SAMD00114903_zeroFna_rank106_head3000k	YachidaS_2019	disease	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	1105.666667	242.666667	2008.333333	996643.333333
DRR171867_SAMD00114903_zeroFna_rank106_head3000k	YachidaS_2019	disease	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	79.666667	0.0	0.666667	999919.666667
DRR171867_SAMD00114903_zeroFna_rank106_head3000k	YachidaS_2019	disease	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	100.0
DRR171869_SAMD00114905_c2Positive_rank7_head3000k	YachidaS_2019	disease	paper_c2_positive	Centrifuger	reads_per_million	3000000	0.14847	4454.1	490.333333	51.0	194.333333	999264.333333
DRR171869_SAMD00114905_c2Positive_rank7_head3000k	YachidaS_2019	disease	paper_c2_positive	Chimera	reads_per_million	3000000	0.14847	4454.1	2306.0	277.0	1785.666667	995631.333333
DRR171869_SAMD00114905_c2Positive_rank7_head3000k	YachidaS_2019	disease	paper_c2_positive	Kraken2_LF01	reads_per_million	3000000	0.14847	4454.1	121.0	0.666667	13.333333	999865.0
DRR171869_SAMD00114905_c2Positive_rank7_head3000k	YachidaS_2019	disease	paper_c2_positive	sylph	sequence_abundance_pct	3000000	0.14847	4454.1	0.0	0.0	0.0	100.0
DRR171870_SAMD00114906_zeroFna_rank352_head3000k	YachidaS_2019	control	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	260.0	61.0	149.666667	999529.333333
DRR171870_SAMD00114906_zeroFna_rank352_head3000k	YachidaS_2019	control	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	1161.333333	205.0	2153.333333	996480.333333
DRR171870_SAMD00114906_zeroFna_rank352_head3000k	YachidaS_2019	control	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	86.333333	0.333333	0.0	999913.333333
DRR171870_SAMD00114906_zeroFna_rank352_head3000k	YachidaS_2019	control	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
DRR171871_SAMD00114907_c2Positive_rank65_head3000k	YachidaS_2019	disease	paper_c2_positive	Centrifuger	reads_per_million	3000000	0.001	30.0	149.333333	40.0	189.666667	999621.0
DRR171871_SAMD00114907_c2Positive_rank65_head3000k	YachidaS_2019	disease	paper_c2_positive	Chimera	reads_per_million	3000000	0.001	30.0	1011.666667	259.0	2408.666667	996320.666667
DRR171871_SAMD00114907_c2Positive_rank65_head3000k	YachidaS_2019	disease	paper_c2_positive	Kraken2_LF01	reads_per_million	3000000	0.001	30.0	48.333333	0.0	23.666667	999928.0
DRR171871_SAMD00114907_c2Positive_rank65_head3000k	YachidaS_2019	disease	paper_c2_positive	sylph	sequence_abundance_pct	3000000	0.001	30.0	0.0	0.0	0.0	100.0
DRR171872_SAMD00114908_zeroFna_rank329_head3000k	YachidaS_2019	control	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	254.0	54.666667	140.666667	999550.666667
DRR171872_SAMD00114908_zeroFna_rank329_head3000k	YachidaS_2019	control	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	1108.0	303.666667	2296.333333	996292.0
DRR171872_SAMD00114908_zeroFna_rank329_head3000k	YachidaS_2019	control	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	86.333333	0.0	1.333333	999912.333333
DRR171872_SAMD00114908_zeroFna_rank329_head3000k	YachidaS_2019	control	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
DRR171873_SAMD00114909_zeroFna_rank279_head3000k	YachidaS_2019	disease	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	236.666667	39.0	133.0	999591.333333
DRR171873_SAMD00114909_zeroFna_rank279_head3000k	YachidaS_2019	disease	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	1210.0	227.333333	2307.666667	996255.0
DRR171873_SAMD00114909_zeroFna_rank279_head3000k	YachidaS_2019	disease	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	61.333333	0.0	1.0	999937.666667
DRR171873_SAMD00114909_zeroFna_rank279_head3000k	YachidaS_2019	disease	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	100.0
DRR171874_SAMD00114910_zeroFna_rank242_head3000k	YachidaS_2019	disease	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	227.333333	59.333333	146.666667	999566.666667
DRR171874_SAMD00114910_zeroFna_rank242_head3000k	YachidaS_2019	disease	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	1016.0	250.666667	2262.333333	996471.0
DRR171874_SAMD00114910_zeroFna_rank242_head3000k	YachidaS_2019	disease	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	66.333333	0.0	4.333333	999929.333333
DRR171874_SAMD00114910_zeroFna_rank242_head3000k	YachidaS_2019	disease	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
DRR171875_SAMD00114911_zeroFna_rank309_head3000k	YachidaS_2019	disease	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	163.333333	48.333333	197.333333	999591.0
DRR171875_SAMD00114911_zeroFna_rank309_head3000k	YachidaS_2019	disease	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	1059.0	226.0	2014.666667	996700.333333
DRR171875_SAMD00114911_zeroFna_rank309_head3000k	YachidaS_2019	disease	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	32.666667	0.333333	2.666667	999964.333333
DRR171875_SAMD00114911_zeroFna_rank309_head3000k	YachidaS_2019	disease	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
DRR171876_SAMD00114913_zeroFna_rank155_head3000k	YachidaS_2019	control	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	93.666667	18.333333	97.0	999791.0
DRR171876_SAMD00114913_zeroFna_rank155_head3000k	YachidaS_2019	control	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	997.666667	251.0	2348.0	996403.333333
DRR171876_SAMD00114913_zeroFna_rank155_head3000k	YachidaS_2019	control	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	18.0	0.0	0.0	999982.0
DRR171876_SAMD00114913_zeroFna_rank155_head3000k	YachidaS_2019	control	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	100.0
DRR171877_SAMD00114914_zeroFna_rank241_head3000k	YachidaS_2019	disease	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	217.333333	67.333333	126.0	999589.333333
DRR171877_SAMD00114914_zeroFna_rank241_head3000k	YachidaS_2019	disease	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	991.666667	269.0	2123.0	996616.333333
DRR171877_SAMD00114914_zeroFna_rank241_head3000k	YachidaS_2019	disease	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	62.666667	0.333333	2.333333	999934.666667
DRR171877_SAMD00114914_zeroFna_rank241_head3000k	YachidaS_2019	disease	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
DRR171878_SAMD00114916_zeroFna_rank256_head3000k	YachidaS_2019	disease	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	344.0	70.0	236.333333	999349.666667
DRR171878_SAMD00114916_zeroFna_rank256_head3000k	YachidaS_2019	disease	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	1030.0	271.666667	2176.0	996522.333333
DRR171878_SAMD00114916_zeroFna_rank256_head3000k	YachidaS_2019	disease	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	125.666667	0.333333	4.0	999870.0
DRR171878_SAMD00114916_zeroFna_rank256_head3000k	YachidaS_2019	disease	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	100.0
DRR171879_SAMD00114917_c2Positive_rank2_head3000k	YachidaS_2019	disease	paper_c2_positive	Centrifuger	reads_per_million	3000000	0.25422	7626.6	642.0	48.0	1213.0	998097.0
DRR171879_SAMD00114917_c2Positive_rank2_head3000k	YachidaS_2019	disease	paper_c2_positive	Chimera	reads_per_million	3000000	0.25422	7626.6	1940.666667	258.666667	5881.0	991919.666667
DRR171879_SAMD00114917_c2Positive_rank2_head3000k	YachidaS_2019	disease	paper_c2_positive	Kraken2_LF01	reads_per_million	3000000	0.25422	7626.6	129.333333	4.333333	306.333333	999560.0
DRR171879_SAMD00114917_c2Positive_rank2_head3000k	YachidaS_2019	disease	paper_c2_positive	sylph	sequence_abundance_pct	3000000	0.25422	7626.6	5.1856	0.0	0.0	94.8144
DRR171880_SAMD00114919_zeroFna_rank368_head3000k	YachidaS_2019	disease	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	318.0	98.0	297.666667	999286.333333
DRR171880_SAMD00114919_zeroFna_rank368_head3000k	YachidaS_2019	disease	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	1073.333333	231.666667	2286.666667	996408.333333
DRR171880_SAMD00114919_zeroFna_rank368_head3000k	YachidaS_2019	disease	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	94.0	0.0	0.0	999906.0
DRR171880_SAMD00114919_zeroFna_rank368_head3000k	YachidaS_2019	disease	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
DRR171881_SAMD00114921_zeroFna_rank107_head3000k	YachidaS_2019	disease	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	130.666667	39.333333	115.0	999715.0
DRR171881_SAMD00114921_zeroFna_rank107_head3000k	YachidaS_2019	disease	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	941.333333	277.0	2207.333333	996574.333333
DRR171881_SAMD00114921_zeroFna_rank107_head3000k	YachidaS_2019	disease	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	35.0	0.0	0.0	999965.0
